geoid,period,"% white, non-Hispanic","% black, non-Hispanic",% Hispanic,% Native American race,% Asian and Pacific Islander race,% Hawaiian race,% Indian birth/race,% Chinese birth/race,% Filipino birth/race,% Japanese birth/race,% Korean birth/race,% Vietnamese race,"% 15 and under, non-Hispanic white","% 60 and older, non-Hispanic white","% 15 and under, non-Hispanic black","% 60 and older, non-Hispanic black","% 15 and under, Hispanic","% 60 and older, Hispanic","% 15 and under, Native American","% 60 and older, Native American","% 15 and under, Asian/  Pacific Islanders","% 60 and older, Asian/  Pacific Islanders",% Mexican birth/ethnicity,% Cuban birth/ethnicity,% Puerto Rican birth/ethnicity,% Russian/USSR parentage/ancestry,% Italian parentage/ancestry,% German parentage/ancestry,% Irish parentage/ancestry,% Scandinavian parentage/ancestry,% foreign born,% immigrated in past 10 years,% Naturalized,"% speaking other language at home, age 5+","% speaking English not well, age 5+",% Russian/USSR birth,% Italian birth,% German birth,% Irish birth,% Scandinavian birth,% with high school degree or less,% with 4-year college degree or more,% unemployed,% female labor force participation,% professional employees,% manufacturing employees,% self-employed,% veteran,% with disability,"Median HH income, total","Median HH income, whites","Median HH income, blacks","Median HH income, Hispanics","Median HH income, Asian/ Pacific Islanders",Per capita income,"% in poverty, total","% in poverty, 65+","% in poverty, families with children","% in poverty, whites","% in poverty, African Americans","% in poverty, Hispanics","% in poverty, Native Americans","% in poverty, Asian/ Pacific Islanders",% vacant units,% owner-occupied units,% multi-family units,Median home value,Median rent,% structures more than 30 years old,% HH in neighborhood 10 years or less,"% 17 and under, total","% 60 and older, total","% 75 and older, total","% currently married, not separated","% widowed, divorced and separated",% female-headed families with children
13215011500,2012,26.22625929,39.09165979,23.55078448,-9999,5.417010735,-9999,-9999,-9999,0.941370768,0.264244426,3.848059455,0.363336086,13.79093199,-9999,25.46756864,-9999,40.18232819,-9999,-9999,-9999,11.58536585,-9999,14.79768786,-9999,4.327002477,-9999,0.115606936,10.18992568,4.971098266,0.330305533,16.39966969,8.175061932,5.136251032,23.94775036,12.35486212,-9999,0.115606936,1.783649876,-9999,-9999,60.67658999,5.52097429,10.52004764,48.5440613,18.98846495,10.91393079,5.146406389,16.73809524,-9999,28354,35134,31111,28354,27500,14410,35.18174134,2.992392223,19.84240688,18.31081081,29.48666932,70.15781923,-9999,55.48780488,13.66328257,62.17540421,5.203045685,78000,503,86.12521151,55.6099951,30.00825764,30.00825764,6.02807597,32.04530313,32.62269598,28.00859599
01113030200,2019,31.82261209,62.42690058,0.779727096,1.559454191,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.4042879,-9999,35.83138173,-9999,37.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.487329435,-9999,0.584795322,0.389863548,0.487329435,-9999,0.292397661,0.292397661,0.292397661,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.77935054,2.997502082,13.15396114,46.60574413,16.35111876,14.97418244,4.13080895,6.166419019,-9999,27065,26793,27548,27065,-9999,13303,40.52319842,1.382033564,31.95488722,30.78101072,44.26229508,62.5,23.68421053,-9999,25.27881041,29.85074627,46.00371747,72700,438,94.70260223,62.56218905,34.40545809,34.40545809,2.339181287,30.42876902,26.4868603,47.7443609
01113030300,2019,53.77189846,29.10260994,12.04862353,-9999,-9999,-9999,-9999,-9999,-9999,0.429031105,-9999,-9999,5.784574468,-9999,22.35872236,-9999,30.56379822,-9999,-9999,-9999,-9999,-9999,9.474436897,-9999,0.429031105,-9999,-9999,1.072577762,0.357525921,-9999,6.900250268,-9999,1.358598498,-9999,-9999,-9999,-9999,1.001072578,-9999,-9999,58.68372943,13.25411335,11.27118644,49.60876369,14.04011461,10.98376313,0.668576886,12.64755481,-9999,34274,35566,-9999,34274,-9999,24114,29.37792161,3.991370011,14.94413408,16.62234043,47.24310777,17.8041543,-9999,-9999,21.00058173,58.02650957,14.19429901,68400,558,91.91390343,58.17378498,14.94458348,14.94458348,9.259921344,40.04123711,25.73195876,15.92178771
01113030401,2019,68.93315772,23.11491604,2.173197234,-9999,2.996378005,-9999,-9999,0.510372078,4.247612776,0.296345077,0.39512677,-9999,12.32385957,-9999,14.21670117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.773789924,-9999,1.39940731,-9999,0.740862693,4.774448469,5.004939085,0.839644386,2.025024695,-9999,1.481725387,-9999,-9999,-9999,-9999,0.230490616,-9999,-9999,30.2,28.35,2.277091907,69.76241901,42.30769231,9.376754632,4.463784391,13.33481251,-9999,56607,53772,68413,56607,-9999,30245,6.492397061,0.546728174,1.509186352,3.188123631,16.22191011,13.63636364,-9999,-9999,8.074981975,36.90196078,38.57245854,150600,751,67.48377794,68.19607843,22.07770826,22.07770826,5.449456701,47.1150172,18.57088269,20.73490814
01113030402,2019,64.70759383,20.89031132,5.208030259,1.57113762,2.065755019,0.669188246,-9999,0.378236834,0.78556881,-9999,0.232761129,-9999,18.03057554,-9999,15.87743733,-9999,31.2849162,-9999,-9999,-9999,32.3943662,-9999,2.036659878,0.814663951,1.251091068,-9999,0.640093104,0.349141693,1.629327902,0.26185627,3.636892639,0.52371254,3.433226651,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.80798641,29.56669499,5.856697819,61.95410807,40.50297816,9.06684315,5.162144275,9.211553474,-9999,53139,52944,-9999,53139,-9999,32989,11.66421208,2.798232695,4.590818363,11.86984418,9.052924791,5.586592179,27.77777778,47.88732394,13.56033453,72.63303386,14.99402628,143500,649,62.84348865,53.28265377,21.55949956,21.55949956,6.720977597,56.84133916,21.83406114,8.682634731
01113030500,2019,63.50806452,26.12903226,0.322580645,0.887096774,1.209677419,-9999,0.806451613,-9999,0.161290323,-9999,0.564516129,-9999,16.82539683,-9999,31.94444444,-9999,-9999,-9999,-9999,-9999,30,-9999,0.322580645,-9999,-9999,0.282258065,0.806451613,1.532258065,2.258064516,0.241935484,3.387096774,1.25,1.733870968,-9999,-9999,-9999,-9999,1.330645161,-9999,-9999,45.92457421,16.84914842,5.475206612,48.25581395,31.2568306,13.7704918,3.49726776,12.3723042,-9999,38875,34868,44271,38875,-9999,21854,15.11957844,2.43210377,8.360655738,18.37387964,10.18518519,-9999,-9999,66.66666667,12.7620784,59.35214211,22.06016408,169200,378,56.88240656,59.56112853,27.66129032,27.66129032,8.548387097,45.49713691,23.3732431,24.75409836
01113030600,2019,25.51331302,54.98741555,15.2338058,-9999,0.198701815,-9999,-9999,0.198701815,-9999,-9999,-9999,-9999,19.1588785,-9999,19.70609492,-9999,54.43478261,-9999,-9999,-9999,-9999,-9999,0.238442178,-9999,0.62259902,-9999,0.079480726,0.370910054,1.046496225,-9999,9.564180686,5.576897602,2.410915353,-9999,-9999,-9999,-9999,0.291429328,-9999,-9999,54.08077408,17.26966765,7.264814195,49.3621545,23.50180505,8.44765343,8.483754513,12.62532492,-9999,31204,34969,32031,31204,-9999,17715,36.09958506,2.14384509,30.09708738,11.40939597,27.67879548,94.75982533,-9999,100,16.35343619,45.43930248,28.16269285,110200,565,54.13744741,59.15492958,27.97721553,27.97721553,6.371704862,32.04092623,27.85855322,28.96440129
01113030700,2019,17.39480032,72.33985527,7.424283034,-9999,1.018493701,-9999,-9999,-9999,1.018493701,-9999,0.777271509,-9999,7.550077042,-9999,22.07982424,-9999,53.42960289,-9999,-9999,-9999,42.10526316,-9999,5.414098097,-9999,1.688555347,-9999,0.134012329,-9999,0.857678906,0.64325918,4.851246315,0.428839453,2.787456446,-9999,-9999,-9999,-9999,1.179308496,-9999,-9999,53.57864941,15.44682572,11.03860794,59.86762936,18.58190709,25.97799511,1.283618582,7.818779686,-9999,28933,47857,26542,28933,-9999,16909,29.95850622,2.849239281,13.60255048,31.50442478,28.9366432,44.76534296,-9999,-9999,15.94963274,40.76154806,37.56558237,96500,626,53.7775446,57.55305868,25.43554007,25.43554007,5.306888234,31.05696637,28.96362388,23.27311371
01113030800,2019,3.546981954,93.90168015,0.373366521,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.01754386,-9999,23.49237906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.342252645,-9999,-9999,0.248911014,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.46153846,4.881656805,12.67482517,46.90201729,20.02002002,22.22222222,2.802802803,9.234608985,-9999,21728,-9999,21636,21728,-9999,14326,46.78362573,6.69265757,31.3559322,16.66666667,46.46079112,100,-9999,-9999,16.04636974,56.75872093,25.5033557,94800,400,74.43563148,35.68313953,25.2022402,25.2022402,6.627255756,22.16390795,24.38433589,36.61016949
01113030901,2019,67.84770785,23.55866356,2.486402486,-9999,1.787101787,-9999,-9999,-9999,1.274281274,0.310800311,1.476301476,0.435120435,20.8886853,-9999,9.63060686,-9999,9.375,-9999,-9999,-9999,43.47826087,-9999,0.404040404,-9999,0.528360528,-9999,0.295260295,1.958041958,1.585081585,0.170940171,1.88034188,0.932400932,0.699300699,-9999,-9999,-9999,-9999,0.248640249,-9999,-9999,53.33483551,10.95087877,3.233411923,49.1885626,22.20675252,13.26139923,4.002784546,8.917069243,-9999,34766,36392,25256,34766,-9999,20831,23.19201995,3.52244389,9.538850284,19.26248282,27.65531062,16.25,-9999,-9999,19.98811999,64.58797327,4.98960499,83700,588,71.81467181,49.92576095,22.7972028,22.7972028,3.558663559,42.96949933,28.02608862,12.76058117
01113030902,2019,37.50978857,52.11868094,5.690420256,0.374140781,0.38284173,-9999,-9999,-9999,0.38284173,-9999,0.408944575,-9999,25.07538854,-9999,22.02628514,-9999,22.93577982,-9999,-9999,-9999,-9999,-9999,1.862002958,0.095710432,3.732706865,-9999,0.548159749,6.43000087,1.209431828,0.522056904,3.845819194,1.366048899,1.540067867,-9999,-9999,-9999,-9999,0.756982511,-9999,-9999,36.14490772,24.784689,8.017917133,53.94828791,43.29194059,11.24908692,2.702702703,27.65378334,-9999,64457,63708,75789,64457,-9999,27826,9.43179813,0.741132875,6.640497219,8.559498956,9.476734276,15.80594679,100,51.64835165,10.21566402,76.35903919,1.066969353,176800,802,23.33711691,59.06447535,29.86165492,29.86165492,3.384668929,63.5292759,14.34345767,9.813542689
01113031000,2019,69.52408257,18.9793578,4.787844037,-9999,-9999,-9999,-9999,-9999,2.723623853,-9999,-9999,-9999,17.19587629,-9999,11.76470588,-9999,16.76646707,-9999,-9999,-9999,-9999,-9999,1.462155963,-9999,3.010321101,-9999,0.487385321,0.745412844,4.243119266,-9999,1.032110092,-9999,1.032110092,-9999,-9999,-9999,0.716743119,-9999,-9999,-9999,53.32541568,12.35154394,2.939412118,49.24491136,22.86773795,16.68726823,6.73671199,7.978142077,-9999,56984,51667,58205,56984,-9999,26710,11.9266055,2.981651376,4.891304348,11.83505155,12.5,-9999,-9999,-9999,11.14589856,83.72093023,-9999,160700,500,45.8985598,28.61169838,20.69954128,20.69954128,6.766055046,61.88970847,15.10361784,12.22826087
01113031100,2019,27.20588235,70.19230769,1.470588235,-9999,0.735294118,-9999,0.28280543,-9999,-9999,-9999,0.452488688,-9999,13.92931393,-9999,12.94396212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.169683258,1.414027149,-9999,0.226244344,1.357466063,-9999,1.357466063,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.03067485,7.745398773,3.211678832,39.58333333,21.56862745,27.90346908,4.374057315,8.250166334,-9999,32829,33906,32132,32829,-9999,20118,19.739819,3.450226244,7.746478873,14.34511435,21.54696133,-9999,-9999,-9999,32.65895954,70.10014306,2.697495183,72700,325,76.30057803,25.03576538,14.81900452,14.81900452,8.653846154,39.03708523,27.32595966,9.389671362
01113031200,2019,66.42399534,29.58648806,1.863715783,0.058241118,0.611531741,-9999,0.611531741,-9999,-9999,-9999,-9999,-9999,16.96624288,-9999,4.232283465,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.844496214,-9999,1.019219569,-9999,-9999,1.863715783,1.65987187,0.757134537,1.892836342,1.135701805,1.776354106,-9999,-9999,-9999,-9999,0.553290623,-9999,-9999,45.64007421,18.18181818,5.923836389,42.94996751,29.6101949,15.51724138,6.896551724,15.54313657,-9999,45893,55032,-9999,45893,-9999,25820,15.52125801,1.426907397,6.640237859,16.57167909,13.28740157,-9999,-9999,-9999,22.16127263,83.43904158,3.730115195,106600,489,62.47942951,28.82311487,15.23005242,15.23005242,5.736750146,55.39544236,22.21849866,8.225966303
13053020100,2019,60.64209275,35.35473642,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.60130719,-9999,27.01793722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.990883868,3.210463734,1.426872771,-9999,0.435988902,-9999,0.435988902,-9999,-9999,-9999,-9999,0.435988902,-9999,-9999,61.74927114,14.81049563,11.42857143,54.13022352,28.82414152,3.121748179,5.306971904,13.2837407,-9999,36406,42005,16386,36406,-9999,22158,30.20214031,0.435988902,23.68421053,20.52287582,50.22421525,-9999,-9999,-9999,21.03293413,59.71563981,3.143712575,70700,397,67.73952096,43.12796209,25.40626239,25.40626239,5.390408244,39.09928352,32.9580348,27.33918129
13053020201,2019,52.82601831,14.90369435,25.60783075,0.947268709,4.862646037,-9999,-9999,2.273444901,0.852541838,-9999,3.504894222,0.505209978,7.591153616,-9999,-9999,-9999,2.342786683,-9999,-9999,-9999,29.22374429,-9999,12.34606883,0.284180613,4.988948532,0.978844332,1.547205557,2.589201137,4.862646037,-9999,4.957372908,2.368171771,3.978528576,-9999,-9999,0.34733186,-9999,0.315756236,-9999,-9999,12.04918033,39.59016393,10.77348066,97.57281553,30.6501548,8.359133127,2.786377709,10.50505051,-9999,64400,69773,-9999,64400,61630,29575,7.438016529,-9999,6.542056075,8.986615679,-9999,-9999,-9999,5.147058824,26.31578947,-9999,19.29824561,-9999,1353,90.22556391,100,6.63088096,6.63088096,-9999,25.0591816,1.048359824,-9999
13053020203,2019,50.71513707,21.63289631,17.04410012,-9999,3.456495828,-9999,-9999,0.953516091,2.145411204,-9999,3.15852205,-9999,27.84958872,-9999,32.71276596,-9999,30.41958042,-9999,-9999,-9999,29.31034483,-9999,5.542312277,1.072705602,4.886769964,0.774731824,1.013110846,3.992848629,2.324195471,0.595947557,7.210965435,3.754469607,4.350417163,-9999,-9999,0.774731824,-9999,0.893921335,-9999,-9999,23.24966975,31.17569353,12.68817204,70.27707809,40.64039409,5.172413793,1.477832512,27.77777778,-9999,53214,48333,79706,53214,-9999,20634,12.21688401,-9999,8.815426997,13.77483444,3.571428571,18.30357143,-9999,16.66666667,18.99641577,-9999,45.51971326,-9999,1257,82.43727599,96.01769912,31.34684148,31.34684148,-9999,55.21628499,7.039864292,21.48760331
13053020205,2019,67.20977597,7.128309572,17.71894094,-9999,4.399185336,-9999,1.181262729,0.285132383,4.276985743,0.407331976,-9999,-9999,28.84848485,-9999,29.71428571,-9999,49.42528736,-9999,-9999,-9999,17.5,-9999,6.843177189,0.529531568,6.965376782,0.733197556,3.462321792,1.221995927,1.466395112,0.855397149,6.720977597,8.676171079,1.914460285,-9999,-9999,-9999,-9999,1.181262729,-9999,-9999,24.89233419,43.23858742,11.0701107,48.48084544,50.62240664,4.979253112,4.564315353,27.0691334,-9999,49798,53750,52292,49798,-9999,20233,17.27087576,-9999,15.84,16.24242424,6.857142857,30.8045977,-9999,10,26.6221374,0.260078023,55.4389313,-9999,1299,78.81679389,100,35.35641548,35.35641548,0.407331976,75.54216867,8.614457831,6.88
13053020206,2019,51.01763908,26.72998643,19.40298507,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.970149254,-9999,6.919945726,-9999,-9999,4.34192673,5.156037992,-9999,3.256445047,2.170963365,3.256445047,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.50929368,13.01115242,-9999,-9999,34.04255319,34.04255319,-9999,25.53191489,-9999,-9999,-9999,-9999,-9999,-9999,23253,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.256445047,2.578018996,-9999
13145120198,2019,64.38877756,29.17835671,2.565130261,-9999,0.300601202,-9999,-9999,0.420841683,-9999,-9999,-9999,-9999,11.14223467,-9999,12.29395604,-9999,18.75,-9999,-9999,-9999,-9999,-9999,0.320641283,0.200400802,0.300601202,-9999,0.120240481,2.645290581,5.0501002,0.440881764,1.783567134,0.120240481,1.122244489,-9999,-9999,-9999,-9999,0.981963928,-9999,-9999,31.48493735,31.67155425,7.301173403,49.42528736,33.28645101,21.89404594,7.07923113,11.23786408,-9999,57813,64430,35742,57813,-9999,33207,9.664974619,1.807106599,3.777472527,6.626884422,17.43944637,-9999,-9999,-9999,24.60063898,74.81167608,8.661696841,186000,578,58.3599574,38.74764595,17.23446894,17.23446894,12.7254509,50.1529052,25.94683604,13.53021978
13145120200,2019,76.16986746,17.63592102,2.434406275,0.216391669,1.109007303,-9999,0.432783338,0.676223965,-9999,-9999,-9999,-9999,14.48863636,-9999,21.3190184,-9999,47.77777778,-9999,100,-9999,60.97560976,-9999,0.216391669,-9999,-9999,-9999,0.946713552,1.622937517,6.43765215,0.18934271,1.081958345,0.216391669,0.432783338,-9999,-9999,-9999,-9999,0.432783338,-9999,-9999,42.77631083,19.76612599,10.30997305,45.0556647,30.9541698,15.55221638,7.813673929,10.51353227,-9999,52906,59554,-9999,52906,-9999,23211,17.8147939,2.540937324,13.94335512,15.01818182,38.72113677,-9999,-9999,-9999,13.81623072,80.77821012,-9999,132400,447,58.28303152,40.85603113,22.04490127,22.04490127,7.681904247,51.96404794,24.20106525,9.912854031
13145120300,2019,78.26308288,11.7491346,5.477499491,-9999,1.445734066,-9999,1.852983099,0.356342904,0.325799226,0.111993484,0.295255549,0.203624516,15.68882529,-9999,9.372312984,-9999,45.16728625,-9999,-9999,-9999,-9999,-9999,2.076970067,0.183262065,1.445734066,0.152718387,1.018122582,5.609855427,2.820199552,0.794135614,3.390348198,1.262472002,1.822439422,-9999,-9999,-9999,-9999,0.162899613,-9999,-9999,27.57304361,36.77874027,6.599506579,60.26404349,41.77856042,8.012326656,8.694695135,16.07264782,-9999,88830,93452,75000,88830,-9999,41996,2.221526909,0.469336671,0.799721836,1.842279655,3.342366757,4.563492063,-9999,5.633802817,13.54510801,92.21046443,3.786531131,224600,843,31.51207116,37.65432099,22.89757687,22.89757687,4.225208715,64.72839506,11.82716049,5.146036161
13145120401,2019,84.71750996,7.582239268,4.971234695,0.236023012,1.01784924,-9999,0.722820475,-9999,-9999,0.295028765,-9999,-9999,18.35277729,-9999,16.34241245,-9999,13.94658754,-9999,-9999,-9999,20.28985507,-9999,1.711166839,-9999,1.283375129,-9999,0.634311845,3.820622511,8.58533707,-9999,1.607906771,1.44564095,1.386635197,-9999,-9999,-9999,-9999,0.516300339,-9999,-9999,32.37704918,32.9594478,4.04068946,56.84367988,41.60777385,7.126030624,2.797408716,10.42508175,-9999,98152,104135,61667,98152,-9999,40446,4.169130692,0.709639267,1.598762249,3.256137907,12.1756487,10.14925373,-9999,-9999,10.89271089,93.56617647,-9999,240700,636,31.28583129,27.48161765,23.18926095,23.18926095,3.90913114,67.86738351,7.29390681,3.816400206
13145120402,2019,76.67006918,19.39435182,1.361007145,-9999,0.98673018,0.045366905,0.011341726,0.158784167,0.317568334,0.158784167,0.136100715,0.124758988,21.19822485,-9999,8.187134503,-9999,2.5,-9999,-9999,-9999,14.85148515,-9999,0.41964387,-9999,0.771237382,-9999,0.408302144,3.005557446,4.706816377,0.32891006,2.109561075,0.317568334,1.803334468,-9999,-9999,-9999,-9999,0.249517977,-9999,-9999,30.43047996,28.99554676,8.400900901,57.15899463,44.25866732,10.96631424,8.114089009,13.16600616,-9999,81300,82663,73583,81300,-9999,33902,5.471438403,0.584996559,2.926421405,5.860423501,3.959208158,1.694915254,-9999,0.99009901,9.015216767,90.05995582,0.631639391,231400,422,34.28079242,29.50457558,22.32051718,22.32051718,5.909039356,61.34722222,17.52777778,4.180602007
13197920100,2019,83.83275261,4.06504065,6.295005807,0.325203252,2.996515679,-9999,0.301974448,-9999,-9999,-9999,0.278745645,-9999,18.37073982,-9999,11.16751269,-9999,14.02214022,-9999,-9999,-9999,-9999,-9999,5.06387921,0.673635308,0.557491289,-9999,-9999,1.533101045,2.067363531,0.232288037,4.041811847,0.557491289,3.855981417,-9999,-9999,-9999,-9999,0.580720093,-9999,-9999,59.02131492,14.19993996,9.129287599,45.38341158,25.49361208,10.45296167,12.02090592,15.0070922,-9999,49951,51061,32222,49951,-9999,23351,16.79888007,1.65655623,8.231925555,16.68523677,7.106598985,8.856088561,100,53.48837209,11.04651163,87.69063181,-9999,93500,422,40.98837209,33.38779956,17.86295006,17.86295006,9.639953542,64.06770255,22.08657048,5.654974946
13197920200,2019,33.55948631,57.98400775,8.31112188,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.05776173,-9999,20.08316008,-9999,30.6122449,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.969227041,-9999,-9999,0.896535013,1.478071238,-9999,2.398836928,-9999,0.145384056,-9999,-9999,-9999,-9999,-9999,-9999,-9999,56.00882029,12.45865491,3.670315518,49.40662086,22.66042781,17.17914439,12.96791444,14.14634146,-9999,41222,52000,33459,41222,-9999,21697,16.56731247,2.434177844,8.908908909,6.413124534,24.74446337,-9999,-9999,-9999,26.40449438,67.55725191,13.01498127,87200,296,62.17228464,31.61577608,25.49067119,25.49067119,6.760358614,39.21568627,19.54842543,18.31831832
13215000200,2019,66.58442016,21.21959817,7.155445894,-9999,1.057455058,-9999,-9999,-9999,-9999,1.550934085,0.140994008,-9999,22.76336686,-9999,20.09966777,-9999,9.852216749,-9999,-9999,-9999,43.33333333,-9999,6.90870638,-9999,0.246739514,-9999,-9999,3.771589707,1.903419105,1.09270356,3.877335213,-9999,3.877335213,-9999,-9999,-9999,-9999,0.740218541,-9999,-9999,33.75506073,36.74089069,6.448683015,45.86038961,35.63106796,7.669902913,1.553398058,19.37561943,-9999,51957,57941,-9999,51957,-9999,24633,9.197028652,3.006720906,2.757619739,8.893594494,8.783783784,-9999,-9999,86.66666667,18.70092791,45.82967515,20.77087794,129300,873,69.80728051,61.01843723,25.27317589,25.27317589,9.693338033,45.54902847,28.9652056,4.644412192
13215000300,2019,45.51519644,37.50926612,16.97553744,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.65798046,-9999,13.63636364,-9999,23.1441048,-9999,-9999,-9999,-9999,-9999,15.56708673,-9999,-9999,-9999,-9999,0.222386953,2.075611564,-9999,13.3432172,5.263157895,7.116382506,-9999,-9999,-9999,-9999,0.296515938,-9999,-9999,81.3306852,3.17775571,23.07692308,46.61190965,14.54545455,19.77272727,6.590909091,5.607476636,-9999,25104,26094,-9999,25104,-9999,13606,33.20978503,3.409933284,13.73239437,32.247557,37.94466403,25.32751092,-9999,-9999,17.28212703,39.64285714,27.91728213,60400,434,84.19497784,42.67857143,20.68198666,20.68198666,5.263157895,32.36587511,31.31046614,14.43661972
13215000400,2019,77.57009346,9.158878505,5.009345794,-9999,4.186915888,-9999,-9999,-9999,3.401869159,-9999,0.523364486,-9999,18.40963855,-9999,13.46938776,-9999,59.70149254,-9999,-9999,-9999,11.60714286,-9999,1.196261682,-9999,3.813084112,-9999,0.822429907,4.074766355,3.514018692,-9999,2.205607477,-9999,1.345794393,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60.86461889,13.8225256,11.48904006,59.03954802,26.7292912,13.57813834,4.099060632,11.35107986,-9999,47292,46198,62344,47292,-9999,23103,13.53271028,1.308411215,12.43941842,15.37349398,4.489795918,23.88059701,-9999,-9999,18.21862348,70.89108911,-9999,98100,655,96.7611336,47.32673267,24.82242991,24.82242991,6.46728972,43.23308271,20.01879699,18.2552504
13215000800,2019,50.65051593,35.35217586,6.056527591,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.87124271,-9999,8.591674048,-9999,22.58883249,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.620906236,-9999,-9999,-9999,0.403768506,0.852400179,1.659937192,-9999,5.607895917,-9999,0.314042171,-9999,-9999,-9999,-9999,0.314042171,-9999,-9999,55.6803995,7.178526841,13.93372982,67.48216106,16.09081935,15.49851925,7.798617966,9.944444444,-9999,31853,33286,19764,31853,-9999,16853,34.72409152,5.248990579,19.87951807,25.77502214,47.84263959,23.7037037,-9999,-9999,10.12544803,26.91924227,37.54480287,94600,493,92.92114695,72.28315055,19.24629879,19.24629879,7.716464782,33.94396552,30.2262931,26.90763052
13215000900,2019,59.82042649,27.49719416,9.652076319,1.346801347,0.149644594,-9999,-9999,-9999,-9999,-9999,0.149644594,-9999,18.32395247,-9999,16,-9999,19.76744186,-9999,-9999,-9999,-9999,-9999,4.04040404,-9999,1.234567901,-9999,0.26187804,2.918069585,3.965581743,-9999,4.526748971,4.377104377,2.095024317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.58208955,33.91044776,5.680224404,58.81370092,34.79553903,5.427509294,1.189591078,10.68292683,-9999,45164,45733,44500,45164,-9999,20297,20.03185982,0.358422939,8.442776735,16.91704768,20.20648968,23.75,100,-9999,14.15313225,22.43243243,58.15931941,109700,725,81.97989172,74.77477477,20.83800973,20.83800973,5.948372615,31.11617312,24.23690205,20.63789869
13215001000,2019,56.5208019,32.11899116,8.212976935,-9999,2.543651649,-9999,0.495796508,-9999,-9999,-9999,0.991593016,-9999,9.610983982,-9999,12.55006676,-9999,32.80839895,-9999,-9999,-9999,5.93220339,-9999,5.151972408,0.172450959,0.323345549,-9999,0.603578357,5.173528778,1.358051304,-9999,4.69928864,0.689803837,2.41431343,-9999,-9999,-9999,-9999,0.323345549,-9999,-9999,34.62423313,32.93711656,9.249902837,57.44471744,27.96573876,5.182012848,8.565310493,11.25895599,-9999,62500,64003,36328,62500,-9999,25450,8.591248666,0.827107791,2.188940092,6.082214765,16.04651163,10.89385475,-9999,-9999,15.80148317,64.7696477,24.07301768,158000,726,81.28921848,57.85907859,14.76611339,14.76611339,6.380685493,35.56815381,15.0357407,6.797235023
13215001100,2019,83.70808679,9.940828402,4.930966469,0.710059172,0.315581854,-9999,-9999,-9999,0.710059172,-9999,-9999,-9999,21.72478794,-9999,25.3968254,-9999,44,-9999,-9999,-9999,-9999,-9999,0.67061144,-9999,-9999,-9999,0.276134122,0.631163708,3.82642998,-9999,0.986193294,-9999,0.512820513,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.27390181,55.03875969,5.968928863,57.79735683,45.91304348,6.782608696,5.826086957,9.075997813,-9999,76631,98092,-9999,76631,-9999,56224,19.06829846,1.500197394,6.109324759,9.660697455,92.4,23.2,100,-9999,10.85657371,87.48603352,-9999,250200,916,95.81673307,50.94972067,27.25838264,27.25838264,7.692307692,51.05398458,19.38303342,11.5755627
13215001200,2019,63.17945916,25.3482655,7.784758263,0.191204589,2.403714832,-9999,0.874078121,0.491668943,-9999,0.245834471,0.464354002,0.245834471,15.17509728,-9999,21.52704136,-9999,24.21052632,-9999,-9999,-9999,-9999,-9999,3.305107894,-9999,3.305107894,0.628243649,-9999,3.277792953,2.895383775,-9999,3.195848129,0.928708003,1.50232177,-9999,-9999,0.628243649,-9999,0.600928708,-9999,-9999,19.40789474,50.57565789,5.128205128,68.41794569,46.74085851,4.875463699,2.437731849,8.999641449,-9999,51481,63911,30455,51481,2499,35874,16.744059,0.628243649,7.645631068,12.1054907,30.01060445,0.350877193,-9999,55.68181818,7.684098186,36.64739884,51.70757737,176300,649,96.31803629,70.92485549,19.99453701,19.99453701,6.910680142,35.07560815,22.78106509,17.47572816
