geoid,"% white, non-Hispanic","% black, non-Hispanic",% Hispanic,% Native American race,% Asian and Pacific Islander race,% Hawaiian race,% Indian birth/race,% Chinese birth/race,% Filipino birth/race,% Japanese birth/race,% Korean birth/race,% Vietnamese race,"% 15 and under, non-Hispanic white","% 60 and older, non-Hispanic white","% 15 and under, non-Hispanic black","% 60 and older, non-Hispanic black","% 15 and under, Hispanic","% 60 and older, Hispanic","% 15 and under, Native American","% 60 and older, Native American","% 15 and under, Asian/  Pacific Islanders","% 60 and older, Asian/  Pacific Islanders",% Mexican birth/ethnicity,% Cuban birth/ethnicity,% Puerto Rican birth/ethnicity,% Russian/USSR parentage/ancestry,% Italian parentage/ancestry,% German parentage/ancestry,% Irish parentage/ancestry,% Scandinavian parentage/ancestry,% foreign born,% immigrated in past 10 years,% Naturalized,"% speaking other language at home, age 5+","% speaking English not well, age 5+",% Russian/USSR birth,% Italian birth,% German birth,% Irish birth,% Scandinavian birth,% with high school degree or less,% with 4-year college degree or more,% unemployed,% female labor force participation,% professional employees,% manufacturing employees,% self-employed,% veteran,% with disability,"Median HH income, total","Median HH income, whites","Median HH income, blacks","Median HH income, Hispanics","Median HH income, Asian/ Pacific Islanders",Per capita income,"% in poverty, total","% in poverty, 65+","% in poverty, families with children","% in poverty, whites","% in poverty, African Americans","% in poverty, Hispanics","% in poverty, Native Americans","% in poverty, Asian/ Pacific Islanders",% vacant units,% owner-occupied units,% multi-family units,Median home value,Median rent,% structures more than 30 years old,% HH in neighborhood 10 years or less,"% 17 and under, total","% 60 and older, total","% 75 and older, total","% currently married, not separated","% widowed, divorced and separated",% female-headed families with children,year
48201532002,76.93136718,12.07330169,8.048868389,0.035932448,2.29967664,0.071864895,,0.862378703,,0.215594676,0.323392041,0.826446278,20.60525271,4.4503786,20.42253554,5.399061181,31.30435028,,,,,,6.395975383,0.215594676,0.179662233,,0.80363382,4.682040458,2.655485728,0.349406005,5.276031023,3.913347308,1.607267645,10.80363903,2.880970491,,,,,,43.28947097,33.48684063,0.403690901,68.49684586,32.65778939,23.91430313,6.948465447,16.50135335,4.623208553,23049.99978,31764.70759,21249.99975,23049.99978,,10601.00001,3.784162503,0.011049294,1.550387522,1.335113468,12.44019167,2.60869563,,,33.71951304,53.54185815,57.80311947,81541.99943,251.9999964,6.662664819,92.16216077,26.48221437,4.779015551,0.610851584,59.62929202,13.6980111,9.68992204,1980
48201532100,83.13843009,7.076462143,7.466266954,0.239880064,1.669165419,0.019990005,0.299850073,0.779610176,0.089955021,0.049975011,0.21989006,0.209895046,20.21446429,4.198037855,23.38935489,2.100840246,27.4798928,2.412868508,,,23.78378327,3.243243143,6.076961379,0.259870067,0.129935033,0.119940032,1.059470271,7.096451846,4.21789098,0.199900045,4.197900876,3.07846077,0.889555222,9.23611838,0.510703041,,,0.31984008,,,44.82105597,31.81215549,1.362275466,76.6898024,28.25922048,22.52238558,4.097738686,14.46122358,2.877414195,21264.00032,25487.5874,24057.96978,21264.00032,12499.99984,10199.00025,3.938270268,,2.200392929,2.929061754,9.103641007,2.680964991,,28.10810701,12.21573784,30.81155269,68.1626114,63533.00186,311.0000101,0.704367077,93.37459621,24.74762539,3.378310644,0.61969015,52.99080432,18.42337202,12.61296647,1980
48201532200,83.1384277,7.076461439,7.466266899,0.239880067,1.669165499,0.019990005,0.299850066,0.7796102,0.089955022,0.049975012,0.219890052,0.209895056,20.21446637,4.19803783,23.3893578,2.100840354,27.47989065,2.412868532,,,23.78378268,3.243243241,6.076961673,0.259870059,0.129935029,0.119940034,1.059470226,7.096451721,4.21789101,0.199900048,4.197901116,3.078460769,0.889555222,9.236118626,0.510703055,,,0.31984008,,,44.82105505,31.81215653,1.362275499,76.68979972,28.25922063,22.52238565,4.097738802,14.46122375,2.877414135,21264.00074,25487.58734,24057.97059,21264.00074,12499.99992,10199.0003,3.93827018,,2.20039293,2.9290618,9.103641762,2.680965017,,28.10810656,12.21573725,30.81155547,68.16260309,63532.99898,311.0000116,0.704367067,93.37460372,24.74762669,3.378310787,0.619690172,52.99080584,18.42337185,12.61296607,1980
48201532300,83.1384333,7.076461755,7.46626671,0.239880061,1.669165406,0.019990005,0.299850069,0.779610222,0.089955019,0.049975013,0.219890048,0.209895057,20.21446419,4.19803776,23.38935545,2.100840279,27.47989273,2.412868485,,,23.7837827,3.24324321,6.076961423,0.259870058,0.129935029,0.119940031,1.059470277,7.096451612,4.217891252,0.199900051,4.197900898,3.078460769,0.889555222,9.236119147,0.510703047,,,0.31984008,,,44.82105817,31.81215651,1.362275479,76.68980233,28.25921878,22.52238551,4.097738583,14.46122269,2.877414269,21263.99942,25487.58884,24057.97127,21263.99942,12499.99976,10198.99988,3.938270467,,2.20039286,2.929061798,9.103641283,2.680965099,,28.10810698,12.2157381,30.81155577,68.16261164,63532.99854,310.9999934,0.704367076,93.37459677,24.74762554,3.378310774,0.619690181,52.99080823,18.42337307,12.61296663,1980
48201532400,81.583878,1.765807502,12.06635123,0.151609741,4.084544671,0.01783644,0.463747434,0.972085985,0.098100423,0.160527964,0.196200846,2.176045596,31.69713939,2.464228841,36.29343341,,41.44345002,2.232142721,,,29.70822405,,10.02407908,0.276464811,0.026754659,0.062427541,1.649870689,9.274948679,3.799161524,0.231873717,5.529296313,3.585124409,1.614197806,13.81243614,1.763506582,,0.107018639,0.05350932,,,51.73705335,24.0463198,1.408686864,65.36760624,24.61302881,23.50739801,4.626637191,17.0896329,3.98071634,26742.00006,28419.66621,22374.99992,26742.00006,25384.61507,8860.000454,2.365437745,,1.601758728,2.017692151,,4.712041668,,,6.506024354,84.70790118,3.105756562,55531.00029,378.0000122,0.589022799,96.47765876,36.22580863,2.407919403,0.445910987,75.67957998,8.378200499,4.962311418,1980
48201532501,81.58708706,1.78481577,12.0248738,0.151392362,4.102517726,0.0177176,0.47521553,0.979013997,0.102131275,0.159818739,0.199361866,2.169258499,31.64147893,2.469914146,36.32847515,,41.40479985,2.224991489,,,29.69604414,,9.987343857,0.275920026,0.02787364,0.063013795,1.649655303,9.259723047,3.79729587,0.233763012,5.543029513,3.599479957,1.61415185,13.78972383,1.756074783,,0.106438307,0.053147092,7.21E-05,,51.54897915,24.2085934,1.411648708,65.36923282,24.7665224,23.44350587,4.634470652,17.10841649,3.969771332,26802.73039,28472.8764,22605.10094,26802.73039,25438.76109,8886.171565,2.357658703,,1.593707209,2.008980838,,4.69686663,,0.123616439,6.581620325,84.75347742,3.176101322,55665.20395,378.1266927,0.593191882,96.46162389,36.17982491,2.416018964,0.446615498,75.67697189,8.372222756,4.948207223,1980
48201532502,81.58709129,1.784815769,12.02487383,0.151392357,4.102517345,0.017717599,0.475215517,0.979013983,0.102131275,0.159818749,0.199361866,2.169258647,31.6414788,2.469914073,36.32847384,,41.40479606,2.224991356,,,29.69604647,,9.987343564,0.275920022,0.027873639,0.063013797,1.649655333,9.259722812,3.797295906,0.233763005,5.543029567,3.599479956,1.61415185,13.78972364,1.756074733,,0.106438307,0.053147092,7.21E-05,,51.54897763,24.20859515,1.411648839,65.36922704,24.76652077,23.44350424,4.634470223,17.10841544,3.969771407,26802.73092,28472.8775,22605.10238,26802.73092,25438.76361,8886.171628,2.357658837,,1.593707274,2.008980917,,4.696866027,,0.123616445,6.58161985,84.7534769,3.176101042,55665.20248,378.1266669,0.593191836,96.46162144,36.17982279,2.416019049,0.446615505,75.67697127,8.372222226,4.948206898,1980
48201532600,82.06597795,4.618712674,5.840994891,0.118983237,6.782044267,,2.184964889,2.011898269,0.703082742,0.054083287,0.670632799,1.157382331,23.20881692,3.331292122,38.86363369,,29.37853163,,,,28.71972393,,4.510546198,0.194699835,0.194699835,0.149031302,1.618054104,7.025761226,3.523525696,0.510964449,7.558015872,5.70576964,1.607408984,10.57511767,0.70422533,,0.021290185,,0.010645093,,28.5786802,44.02707493,1.803101442,65.58249842,45.13404426,14.96511239,5.67388918,19.57588062,2.526595756,35069.00094,36174.89437,38923.07771,35069.00094,29670.32926,12787.99995,1.215481415,,0.465449319,0.687116587,,,,10.03460225,15.79506237,90.92055702,11.94029965,72584.9999,407.0000057,1.112618797,94.23014503,29.32395861,3.623580317,0.551649546,75.32672325,7.568576354,2.971714935,1980
48201532700,82.0659832,4.618712744,5.840995355,0.118983235,6.782044491,,2.184964853,2.011898328,0.703082779,0.054083289,0.670632798,1.157382389,23.20881856,3.331292052,38.86363811,,29.37853257,,,,28.7197244,,4.510546184,0.19469984,0.19469984,0.149031298,1.618054031,7.025761164,3.523525572,0.510964451,7.558015722,5.705769638,1.607408984,10.57511775,0.704225325,,0.021290185,,0.010645093,,28.57868135,44.02707276,1.803101335,65.58249804,45.13404199,14.96511073,5.673888724,19.57587908,2.526595875,35069.00008,36174.89442,38923.07571,35069.00008,29670.32982,12787.99963,1.215481455,,0.46544931,0.687116572,,,,10.03460216,15.79506206,90.92055827,11.94029787,72584.99901,406.9999957,1.112618691,94.23014755,29.32395809,3.623580326,0.551649554,75.32673109,7.568576793,2.97171502,1980
48201532800,82.06598446,4.618712919,5.840995358,0.118983234,6.782044374,,2.184964898,2.011898291,0.70308275,0.05408329,0.670632786,1.157382376,23.20881783,3.331291912,38.86363309,,29.37853321,,,,28.71972252,,4.510546508,0.194699833,0.194699833,0.149031304,1.618054015,7.025760985,3.52352578,0.510964433,7.558015862,5.705769641,1.607408985,10.57511693,0.704225371,,0.021290185,,0.010645093,,28.57867932,44.02707527,1.803101365,65.58249574,45.1340431,14.96511215,5.673889082,19.57587945,2.526595757,35068.99976,36174.89376,38923.07699,35068.99976,29670.3306,12787.99982,1.215481448,,0.465449329,0.687116598,,,,10.03460206,15.79506339,90.92055136,11.94029895,72585.00119,407.00001,1.112618726,94.23014788,29.32395818,3.623580428,0.551649552,75.32672143,7.568576471,2.971714947,1980
48201532900,82.06598174,4.618712908,5.840995216,0.118983234,6.782044409,,2.184964865,2.011898362,0.703082748,0.054083289,0.670632753,1.15738232,23.20881838,3.331292122,38.86363511,,29.37853058,,,,28.71972258,,4.510546291,0.194699842,0.194699842,0.149031293,1.618054104,7.025761275,3.523525855,0.510964441,7.558015696,5.705769642,1.607408985,10.57511736,0.704225331,,0.021290185,,0.010645093,,28.57868094,44.02707371,1.803101319,65.58249851,45.13404389,14.96511195,5.673889367,19.57587993,2.526595721,35069.00091,36174.89615,38923.07598,35069.00091,29670.33135,12788.00023,1.215481414,,0.465449318,0.687116548,,,,10.03460183,15.79506304,90.92055368,11.94029851,72584.99903,406.9999905,1.112618645,94.23014451,29.32395826,3.623580203,0.551649557,75.3267302,7.568576907,2.971714861,1980
48201533000,30.70632107,62.67658172,3.742255087,0.037174721,2.565055801,,0.681536536,0.582403965,,0.111524162,0.049566295,1.1400248,29.21389601,2.669104211,29.34119904,10.58013709,42.94117642,,,,28.78048705,,2.63940519,0.111524162,0.099132591,0.06185057,0.272142491,2.845126218,1.385452794,0.259772386,3.5131123,2.474022761,0.791687284,8.58244972,0.261744028,,,,,,63.04399006,19.3131036,4.879301573,61.20572302,24.5950327,16.30669451,4.346652289,11.49012636,8.641735653,21931.00109,36200.00192,15364.86446,21931.00109,,7485.999868,16.55497625,0.01878907,10.78336517,1.718464351,24.84704965,4.216867647,,13.65853676,5.002000731,75.35805095,14.95029771,54146.99804,122.0000032,7.992047746,68.67672123,36.29492015,7.992565167,1.598513013,55.72934536,16.08084323,18.47195337,1980
48201533100,30.70631914,62.6765818,3.742255126,0.037174721,2.565055788,,0.681536558,0.582403969,,0.111524162,0.049566294,1.140024819,29.2138955,2.669104388,29.3411982,10.58013689,42.94117895,,,,28.78048848,,2.639405256,0.111524162,0.099132588,0.061850568,0.272142499,2.845126155,1.385452724,0.259772399,3.513112318,2.474022761,0.791687284,8.582449311,0.261744053,,,,,,63.04399104,19.31310309,4.879301833,61.20572081,24.59503319,16.30669492,4.346652069,11.49012519,8.641736538,21930.99892,36200.00164,15364.86471,21930.99892,,7485.999796,16.55497726,0.01878907,10.78336531,1.718464363,24.84704737,4.216867415,,13.65853665,5.002000405,75.35804245,14.95029804,54146.99985,121.999994,7.992047565,68.67671164,36.29492097,7.992564805,1.598513026,55.72935222,16.08084392,18.47195321,1980
48201533200,30.70631964,62.6765807,3.74225514,0.037174721,2.565055728,,0.681536572,0.582403983,,0.111524167,0.049566295,1.140024791,29.21389527,2.669104131,29.34120067,10.58013821,42.94117561,,,,28.78048683,,2.639405109,0.111524167,0.099132589,0.061850569,0.27214251,2.845126232,1.385452805,0.259772383,3.51311238,2.474022761,0.791687284,8.582449134,0.261744045,,,,,,63.0439906,19.31310381,4.879301697,61.20571958,24.59503182,16.30669508,4.346652459,11.49012583,8.641736001,21930.99935,36200.00085,15364.8643,21930.99935,,7485.999707,16.55497658,0.01878907,10.78336478,1.718464402,24.84704891,4.21686752,,13.65853673,5.002000881,75.35804767,14.95029916,54147.00001,121.9999954,7.992048075,68.67671774,36.29491946,7.992565268,1.598512941,55.72935192,16.08084417,18.47195322,1980
48201533300,0.919600599,96.50551966,2.390961699,0.026274304,0.131371516,0.026274304,,,0.078822913,0.026274304,,,37.26707943,3.105589854,31.15087462,10.72251608,38.72549218,5.882353188,,,54.05405112,,1.878612677,,0.052548609,,,0.36784025,,,0.683131878,0.118234367,0.591171834,3.651440194,0.087285426,,,,,,83.33333449,6.171786145,7.165913459,51.89556362,9.214187027,23.57441051,4.450626101,11.07576129,10.23852422,13342.99965,19642.85777,15617.28411,13342.99965,,4375.00009,28.77346154,0.048563739,18.24942865,18.63354059,28.71368292,20.5882364,,81.08107926,9.267060259,65.87743829,30.13929923,27593.99992,167.0000066,18.74208615,68.05942612,39.37204266,10.36521286,2.706253326,42.72067105,22.65953308,25.85812408,1980
48201533400,26.62325968,56.83851984,13.22304178,0.178515194,3.111152257,0.025510392,0.255010242,0.102005216,0.879805684,0.102013129,0.012750568,1.721306638,34.76140586,3.231862888,31.51667003,10.58727224,38.37323683,0.000432872,,,23.0205164,6.037401423,11.92231065,0.102003515,0.153024253,2.22E-07,0.493990895,2.368762245,0.93731918,0.392659585,5.37081797,4.382629069,1.469521063,15.87908125,1.362195622,,,0.06333204,,,73.80663618,8.858603523,3.973806928,62.57659971,12.52382221,17.31560578,3.655673245,16.00760283,9.3299551,19202.86826,22050.78225,18993.96529,19202.86826,20468.75,5529.584455,13.37043963,0.022332582,7.806418525,7.19993989,19.22115124,5.359971104,,0.004304632,4.454754733,81.53006577,6.78565389,40112.40248,257.938757,14.99503795,77.97152449,38.90322345,7.360795859,1.74779926,61.78328869,14.87911923,11.40122053,1980
48201533500,76.75651909,5.103844516,13.87538629,0.088378257,3.557224803,,0.46398588,2.496685864,0.022094564,0.044189129,0.022094564,0.508174996,,,33.33333224,,35.85858508,1.01010102,,,47.82608757,,12.21829378,0.198851083,0.132567388,,2.123379533,7.82297744,4.604380767,0.223513627,3.777380582,1.788109074,1.296379079,13.75030355,0.14602093,,,0.134108181,,,61.87304332,17.16301046,1.757469276,58.44076353,21.37746074,18.24686989,5.232558419,20.7028752,5.548037832,27107.0002,27972.97303,29230.77153,27107.0002,21805.55582,8868.00031,1.83281173,,1.394268024,,7.792207695,,,,0.960118147,93.21401937,4.811251206,52012.99877,367.9999937,0.518134739,73.54694648,34.18029224,6.9597877,1.303579326,69.5159321,9.865195934,4.182804221,1980
48201533600,82.48417978,3.584177658,9.885345167,0.404548801,3.237070549,,0.000110721,0.405123496,0.288953637,1.05E-05,5.27E-06,2.542866877,23.09148265,6.498422713,55.54515103,,21.43286573,0.000300685,,,19.61596687,,8.382418238,0.34678549,3.16E-05,0.336434468,0.897644579,5.384742004,2.804674414,0.50470286,4.094150591,3.420826444,1.065672558,14.73407641,2.414945234,,,3.07E-05,,,68.9102192,9.22471325,7.271631558,64.99847717,12.79850373,19.50437923,7.945765225,22.73020005,11.46274583,19458.49397,19748.69605,29230.77117,19458.49397,21805.55569,9239.911478,9.476657008,,5.009549429,8.07570956,0.003647689,45.04153317,,70.56791059,18.09099971,0.019227683,45.3840769,52012.99948,367.9999864,6.423564393,86.83482576,0.008156461,0.001660818,0.000311074,69.51593158,9.865196163,11.06302643,1980
48201533701,67.14527099,7.541638882,20.89445135,0.345059248,2.939190049,,0.151144745,1.119131191,0.414756065,0.033595674,0.295990068,0.924572363,30.39049308,2.206000063,34.89545347,0.005745059,38.54424632,0.4717207,,,24.75569961,4.885993504,18.58806805,0.148782462,0.37815384,,0.668188584,5.101086969,3.357127347,0.399303133,8.44333526,5.971030312,1.204799179,20.83392957,3.320422574,,,0.200884475,,,65.79464499,13.6968758,2.365013349,66.65189988,15.53824014,19.62827335,2.362974773,17.12980554,3.890805394,20858.22344,22537.39451,22308.63277,20858.22344,28435.36683,7478.655556,5.039003358,0.001957557,3.034220823,5.30304702,8.996951441,7.693859073,,5.211726217,38.65745123,55.92958172,56.77535494,44939.78257,269.0780035,0.403923991,98.812981,34.30774244,2.946359925,0.346705688,64.31553639,12.25272702,6.335633452,1980
48201533702,67.14527157,7.541638997,20.89445102,0.345059254,2.939190106,,0.151144738,1.119131152,0.414756052,0.033595673,0.295990054,0.924572377,30.39049308,2.206000298,34.89545339,0.00574506,38.54424399,0.47172065,,,24.75569968,4.885993527,18.58806689,0.148782455,0.378153837,,0.668188605,5.101086743,3.357127284,0.399303125,8.44333544,5.971030312,1.204799179,20.83392919,3.320422541,,,0.200884475,,,65.79464137,13.69687523,2.365013466,66.65190047,15.53824013,19.62827304,2.362974818,17.12980465,3.890805689,20858.2235,22537.39595,22308.63067,20858.2235,28435.36638,7478.654981,5.039003514,0.001957557,3.034220844,5.303046899,8.99695203,7.693858851,,5.211726429,38.65745033,55.92958416,56.77535542,44939.78269,269.078014,0.403924013,98.81297711,34.30774177,2.94635976,0.346705694,64.31553594,12.25272596,6.335633082,1980
48201533801,76.51034648,9.805552403,9.607985832,0.228761577,3.4210254,0.010398254,1.21659559,0.426328395,0.374337116,0.062389519,0.124779039,1.206197349,28.54996412,4.407713824,36.22881427,2.648305065,39.18191638,0.645855773,,,33.03571321,1.488095194,8.069044404,0.166372058,0.135177289,0.062389519,1.237392147,5.999792098,3.992929241,0.207965058,4.627222522,3.109077675,1.351772902,12.79289922,0.875739628,,0.062389519,0.249558074,0.062389519,,58.28068534,20.02680581,2.948960244,64.92604863,23.13985189,17.60810362,6.291390681,19.63153065,4.519862565,25481.00073,27411.57833,25194.80431,25481.00073,23571.42596,8520.000318,3.958745803,0.002604709,2.595029339,2.419759294,11.44067843,8.864865276,,,14.11828879,83.90987411,8.140484323,60246.99801,328.0000168,3.484889896,95.46175615,33.87750909,4.408859169,0.707081194,73.50846295,11.57613558,6.286549665,1980
48201533802,76.51034964,9.805552754,9.607986084,0.228761562,3.421025325,0.010398253,1.216595602,0.426328376,0.374337098,0.062389519,0.124779038,1.206197418,28.5499632,4.407713537,36.22881277,2.648304955,39.18191823,0.645855781,,,33.03571503,1.488095267,8.069044436,0.166372051,0.135177287,0.062389519,1.2373921,5.999792146,3.992929222,0.207965064,4.62722248,3.109077675,1.351772902,12.79289903,0.87573968,,0.062389519,0.249558074,0.062389519,,58.28068286,20.02680497,2.948960306,64.9260475,23.13985105,17.60810267,6.291390543,19.63153167,4.519862186,25480.99983,27411.57659,25194.80531,25480.99983,23571.42734,8519.999773,3.958745752,0.002604709,2.595029109,2.419759214,11.44067709,8.864865311,,,14.11828864,83.90986861,8.140484789,60246.99967,328.0000001,3.484889787,95.46175781,33.87750823,4.408859184,0.7070812,73.50845795,11.57613503,6.286549462,1980
48201533901,76.51034794,9.805553144,9.607985992,0.228761575,3.421025331,0.010398253,1.216595585,0.426328377,0.374337111,0.062389517,0.124779034,1.206197406,28.54996177,4.40771341,36.22881304,2.648305057,39.18191573,0.645855732,,,33.0357151,1.488095283,8.069044156,0.166372046,0.135177289,0.062389517,1.237392078,5.999791818,3.992929092,0.207965065,4.627222468,3.109077675,1.351772902,12.79289907,0.875739629,,0.062389519,0.249558074,0.062389519,,58.28068084,20.0268028,2.948960289,64.92605148,23.13985195,17.60810279,6.291390655,19.63153177,4.519862443,25481,27411.57517,25194.80506,25481,23571.42792,8520.000253,3.958745632,0.002604709,2.595029226,2.419759293,11.44067798,8.864864941,,,14.1182887,83.90986761,8.140484958,60246.99965,328.0000101,3.484889658,95.461754,33.87750781,4.408859223,0.707081235,73.50845791,11.57613507,6.286549447,1980
48201533902,76.51034586,9.805552392,9.607985767,0.228761568,3.421025147,0.010398253,1.216595586,0.426328363,0.374337103,0.062389519,0.124779038,1.206197343,28.54996245,4.407713551,36.22881556,2.648305081,39.18191539,0.645855772,,,33.03571376,1.488095157,8.069044379,0.166372054,0.135177292,0.062389519,1.237392158,5.999791899,3.992929216,0.20796506,4.627222744,3.109077675,1.351772902,12.79289913,0.875739605,,0.062389519,0.249558074,0.062389519,,58.28068413,20.02680524,2.948960458,64.92604663,23.13985113,17.60810325,6.291390691,19.63153043,4.519862394,25481.00064,27411.5775,25194.80408,25481.00064,23571.42771,8520.000041,3.958745769,0.002604709,2.595029149,2.419759284,11.44067805,8.864864672,,,14.11828864,83.90986801,8.140485093,60247.00235,328.0000087,3.484889848,95.46176232,33.87750971,4.408859294,0.707081191,73.50846085,11.57613524,6.286549671,1980
48201534001,81.51273074,4.973881903,8.860369052,0.11974722,3.853136767,0.008348403,2.002744696,0.635501906,0.456904991,0.07514796,0.068014891,0.606474012,31.64713331,4.549162194,40.03050119,0.04198008,45.83745843,0.105925236,,,38.22780731,1.723508842,7.530120309,0.307701698,0.122047093,0.158051755,1.728651686,7.613746032,3.439524051,0.371848657,6.750022647,5.286196216,2.385918019,12.73230087,0.730435248,0.10051625,0.280122992,0.190710865,0.003334941,,64.89072954,17.27914483,2.437256845,57.02387632,20.047706,21.57908818,6.52539613,19.23118456,4.378195731,24815.34007,24943.16758,25563.30048,24815.34007,26222.66196,7654.654761,6.219455268,0.020866064,4.537298367,6.494952559,,5.589707497,,3.090071909,7.8915444,82.26343376,6.947077525,56348.56656,314.2368484,9.807244865,87.6413981,36.24916049,4.52243903,1.09676014,75.2032189,10.17588476,6.62990846,1980
48201534002,81.51260458,4.973962922,8.861058054,0.119747396,3.852468687,0.008350307,2.002703058,0.635187978,0.456848827,0.075152767,0.067877456,0.606348326,31.64914786,4.549453468,40.03076599,0.041989578,45.8400369,0.105941824,,,38.23120157,1.724124401,7.530808816,0.307727469,0.122030521,0.158053914,1.728678089,7.61388705,3.439504047,0.371815321,6.749829144,5.286095696,2.386104536,12.73283903,0.730441787,0.100540332,0.280185003,0.190756556,0.00333319,,64.90115139,17.27146912,2.437443232,57.02158106,20.04028822,21.58104302,6.525647799,19.23109034,4.378708018,24812.58029,24940.23125,25559.96067,24812.58029,26221.33171,7653.484484,6.220653159,0.020871058,4.538365134,6.496339467,,5.590583618,,3.087590913,7.88931771,82.2612068,6.945756371,56343.94242,314.2246282,9.809545832,87.63982451,36.25074048,4.522643874,1.096884462,75.20319203,10.17654592,6.630867134,1980
48201534003,81.5126028,4.97396277,8.861057992,0.119747398,3.852468909,0.008350307,2.002703178,0.635187978,0.456848855,0.075152767,0.067877459,0.606348333,31.64914826,4.549453446,40.03076661,0.041989582,45.84003237,0.105941816,,,38.23120284,1.724124553,7.530808876,0.30772748,0.122030521,0.15805392,1.728678119,7.613886624,3.439504003,0.371815322,6.749829434,5.286095694,2.386104536,12.73283905,0.730441806,0.100540332,0.280185003,0.190756556,0.00333319,,64.90115071,17.27146942,2.437443212,57.0215809,20.04028866,21.58104349,6.525648051,19.23109087,4.378708191,24812.57937,24940.23222,25559.96212,24812.57937,26221.33206,7653.48425,6.220652997,0.020871057,4.538365228,6.496339409,,5.590583676,,3.087590935,7.88931773,82.26120323,6.945756404,56343.94418,314.2246296,9.80954629,87.63982542,36.25074121,4.522644036,1.096884509,75.20319258,10.17654605,6.630867423,1980
48201534100,78.08521801,5.867964695,9.866562612,0.123106387,5.165736306,0.011258641,2.5465205,1.007250318,0.607345991,0.101327769,0.085991317,0.806041792,33.24778625,2.389153391,39.50983202,0.170481702,39.8083607,0.449507089,,,37.53720089,1.857587804,8.354801749,0.186816544,0.153040623,0.148106085,1.941066584,7.716280107,3.879684193,0.371299026,8.47923706,6.593870145,3.089626597,15.6348976,1.360309586,0.083154722,0.319437806,0.251649845,0.015838995,,52.49837784,25.26396133,1.648756635,63.68065191,26.18223845,21.24361328,5.538970088,19.01291673,2.486968488,28801.896,29204.17336,26285.68254,28801.896,27844.32208,8906.118643,3.620624178,0.000533239,2.581349914,3.317044524,,8.688710902,,2.954128103,7.221195268,88.50405953,4.51703931,66130.08302,399.3877995,0.236790561,96.95027201,37.80436926,2.350637337,0.473159666,79.62937523,7.424229364,4.624474357,1980
48201534201,84.80369948,1.364256467,9.602849966,0.151584057,3.47127473,0.007579203,1.045929936,1.333939686,0.371380925,0.068212826,0.151584057,0.492648187,28.28447733,5.30742195,25.18518501,3.703703813,37.54098178,1.80327867,,,33.0543946,2.719665289,8.39775671,0.075792028,0.053054418,0.318326503,1.356677272,8.049113065,5.510080123,0.462331351,7.950583416,4.782476884,3.160527513,14.75752534,2.55016728,0.318326512,0.015158405,0.181900864,0.060633621,,50.76693336,29.42853367,1.307283453,61.32217312,31.48471563,19.92721999,5.48762729,18.29573957,3.014731214,30450.00133,31650.43652,41290.32292,30450.00133,35833.33461,10690.9997,4.349493801,0.002059583,2.557823202,3.97919585,,16.21848783,,2.092050263,7.817660638,90.73100493,6.163328059,79524.00055,302.0000015,0.85846363,92.45102513,33.93208896,4.949219455,1.242989233,72.74562069,10.13276725,4.979591717,1980
48201534202,84.80369866,1.364256436,9.602849954,0.151584052,3.471275012,0.007579203,1.045929982,1.33393969,0.371380927,0.068212822,0.151584052,0.492648197,28.28447943,5.307422453,25.18518419,3.70370354,37.54098703,1.803278781,,,33.05439127,2.719665124,8.39775689,0.075792026,0.053054419,0.318326502,1.356677273,8.049112921,5.510080359,0.462331356,7.950583524,4.782476883,3.160527512,14.75752498,2.550167132,0.318326512,0.015158405,0.181900864,0.060633621,,50.76693428,29.42853178,1.307283369,61.32217185,31.48471357,19.92721904,5.487627277,18.29573931,3.014730993,30450.00004,31650.43679,41290.32265,30450.00004,35833.33013,10691.00022,4.34949364,0.002059583,2.557823229,3.979195897,,16.21848764,,2.092050107,7.817661459,90.73101,6.163328224,79523.99954,302.0000065,0.858463522,92.45102726,33.93208939,4.949219461,1.242989261,72.74561906,10.13276696,4.979592066,1980
48201534203,84.80370058,1.36425648,9.60284997,0.151584056,3.471274712,0.007579202,1.045930014,1.333939673,0.371380926,0.068212827,0.151584056,0.492648151,28.28447786,5.307422447,25.18518516,3.703703586,37.54098144,1.803278646,,,33.05439519,2.719665315,8.397756922,0.075792028,0.053054417,0.318326515,1.356677278,8.04911285,5.510080329,0.462331345,7.95058323,4.782476883,3.160527513,14.75752468,2.550167291,0.318326512,0.015158405,0.181900864,0.060633621,,50.76692917,29.42853248,1.307283428,61.32217285,31.48471843,19.92722042,5.487627461,18.29573955,3.014731011,30449.99989,31650.43829,41290.32112,30449.99989,35833.33228,10690.99986,4.34949388,0.002059583,2.557823047,3.979195757,,16.21848674,,2.092050321,7.81766138,90.7310091,6.1633285,79524.00284,302.0000033,0.858463596,92.451028,33.93209015,4.949219414,1.242989255,72.74561849,10.13276639,4.979591697,1980
